sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
75.0,3,3,3.0,1.0,0.0,1717.06,1,1,0,2.0,2.0,4.6
99.0,3,4,2.0,1.0,0.0,1616.0,1,0,0,1.0,2.0,1.45
12.0,2,2,2.0,1.0,0.0,1250.0,0,0,2,2.0,0.0,2.4
11.0,2,2,2.0,1.0,0.0,622.0,0,0,0,1.0,0.0,0.5
109.0,1,1,1.0,3.0,0.0,3569.0,0,0,0,2.0,0.0,0.17
100.0,3,3,3.0,0.0,0.0,1747.0,1,0,0,2.0,0.0,1.3
97.0,4,4,3.0,3.0,0.0,2167.0,1,0,0,1.0,2.0,1.4
49.0,3,2,2.0,1.0,0.0,1500.0,0,0,2,1.0,1.0,1.05
48.0,1,1,1.0,3.0,1.0,450.0,0,0,0,1.0,1.0,0.34
89.0,3,4,4.0,3.0,0.0,1833.0,1,0,2,0.0,2.0,1.09
113.0,2,2,3.0,1.0,0.0,822.0,0,0,0,2.0,1.0,0.65
109.0,1,1,1.0,1.0,0.0,308.0,0,0,0,1.0,1.0,0.22
49.0,2,2,1.0,3.0,0.0,1056.0,0,0,0,1.0,2.0,0.36
99.0,2,3,3.0,3.0,0.0,1550.0,0,0,0,1.0,2.0,1.17
27.0,6,6,2.0,0.0,1.0,3611.0,0,0,0,1.0,1.0,5.0
71.0,3,3,2.0,1.0,0.0,1630.02,0,0,0,1.0,2.0,2.55
69.0,3,2,2.0,0.0,0.0,111.0,0,0,0,2.0,1.0,0.48
12.0,3,3,3.0,3.0,0.0,1711.0,0,1,2,0.0,0.0,2.33
99.0,4,6,3.0,3.0,0.0,3920.0,1,0,0,0.0,2.0,2.2
99.0,3,4,4.0,1.0,0.0,2179.0,0,1,0,2.0,2.0,1.77
52.0,3,2,3.0,2.0,0.0,1674.0,0,0,0,1.0,2.0,2.5
13.0,3,3,4.0,3.0,0.0,1466.0,0,0,0,1.0,2.0,1.4
113.0,2,2,2.0,3.0,0.0,743.0,0,0,0,1.0,2.0,0.3
35.0,5,6,4.0,0.0,1.0,5000.0,0,0,0,1.0,2.0,8.95
57.0,3,3,3.0,3.0,0.0,1865.0,0,0,0,1.0,1.0,2.45
113.0,2,2,2.0,3.0,0.0,500.0,0,0,2,1.0,2.0,0.28
99.0,3,3,3.0,3.0,0.0,1436.0,0,0,0,1.0,2.0,0.9
97.0,3,3,1.0,0.0,0.0,1607.0,0,0,2,2.0,2.0,1.15
87.0,2,2,3.0,3.0,0.0,1300.0,0,1,0,0.0,0.0,1.5
18.0,2,2,3.0,3.0,0.0,1500.05,1,1,2,2.0,2.0,3.1
113.0,2,2,2.0,3.0,0.0,520.0,0,0,0,1.0,2.0,0.28
99.0,2,2,4.0,3.0,0.0,1491.0,0,1,0,2.0,2.0,1.3
88.0,2,2,1.0,4.0,0.0,844.0,0,0,0,2.0,2.0,0.5
49.0,1,1,1.0,3.0,0.0,500.0,0,0,0,1.0,1.0,0.21
76.0,3,3,2.0,3.0,0.0,2200.0,0,0,0,2.0,2.0,3.5
32.0,4,3,4.0,0.0,1.0,1350.0,0,1,0,2.0,1.0,4.45
103.0,3,3,0.0,4.0,0.0,1910.0,0,0,0,2.0,0.0,0.9
111.0,3,5,3.0,1.0,0.0,1807.0,1,0,0,2.0,2.0,1.35
56.0,4,5,4.0,1.0,0.0,3444.0,1,0,0,2.0,2.0,4.3
22.0,3,3,3.0,2.0,1.0,2250.0,0,0,0,1.0,1.0,3.4
88.0,4,6,4.0,1.0,0.0,2398.0,1,0,0,2.0,2.0,1.46
80.0,4,4,1.0,3.0,0.0,1783.0,0,0,0,2.0,0.0,1.75
97.0,3,3,3.0,3.0,0.0,1400.0,1,0,2,0.0,2.0,1.55
72.0,1,1,0.0,3.0,0.0,639.0,0,0,0,1.0,1.0,0.9
2.0,3,3,2.0,0.0,0.0,2556.0,0,0,0,1.0,1.0,0.85
99.0,3,4,3.0,3.0,0.0,1925.0,0,0,0,1.0,2.0,1.83
100.0,2,2,1.0,1.0,0.0,1231.0,0,0,0,2.0,2.0,0.78
12.0,2,3,3.0,3.0,0.0,1283.0,0,0,0,2.0,2.0,1.02
13.0,4,4,4.0,1.0,1.0,6228.0,1,0,0,2.0,1.0,6.75
104.0,3,2,1.0,2.0,1.0,822.0,0,0,0,1.0,1.0,0.5
13.0,5,5,4.0,3.0,1.0,6228.0,1,1,0,0.0,1.0,6.0
65.0,1,1,1.0,2.0,0.0,672.0,0,0,2,2.0,2.0,0.47
77.0,3,3,4.0,3.0,0.0,2047.08,0,1,2,0.0,2.0,3.0
13.0,3,4,4.0,3.0,0.0,1946.0,1,0,0,2.0,2.0,1.75
99.0,3,4,4.0,3.0,0.0,2398.0,1,0,2,0.0,0.0,1.99
99.0,2,2,4.0,3.0,0.0,1406.0,0,1,0,2.0,0.0,1.3
107.0,3,3,2.0,3.0,0.0,1442.0,0,0,0,2.0,0.0,0.68
113.0,2,2,4.0,0.0,0.0,1100.0,0,0,2,0.0,2.0,0.9
13.0,3,3,3.0,1.0,0.0,1466.0,0,0,0,1.0,2.0,1.75
27.0,2,2,3.0,0.0,0.0,1281.0,0,0,0,2.0,0.0,0.98
106.0,4,4,4.0,0.0,0.0,2468.0,1,0,0,2.0,0.0,2.0
62.0,5,5,2.0,3.0,1.0,2250.0,0,0,0,1.0,2.0,4.0
49.0,3,2,1.0,0.0,1.0,783.0,0,0,0,1.0,1.0,0.67
10.0,2,2,4.0,1.0,0.0,940.0,0,0,2,1.0,1.0,1.0
95.0,4,6,4.0,3.0,0.0,4425.0,1,0,2,2.0,0.0,3.0
85.0,4,5,4.0,3.0,0.0,2629.0,1,0,2,0.0,0.0,3.85
108.0,2,2,2.0,1.0,0.0,604.0,0,0,0,1.0,0.0,0.4
36.0,3,3,1.0,2.0,0.0,1000.0,0,0,0,1.0,1.0,0.8
77.0,4,4,4.0,3.0,0.0,3160.0,1,0,2,1.0,1.0,4.5
11.0,3,4,4.0,3.0,0.0,2057.0,1,0,2,0.0,2.0,1.39
113.0,2,2,1.0,1.0,0.0,582.0,0,0,2,1.0,1.0,0.4
6.0,3,3,3.0,3.0,0.0,1315.0,0,0,2,0.0,2.0,1.5
87.0,2,2,2.0,1.0,0.0,1289.0,0,0,2,0.0,0.0,1.4
108.0,4,4,3.0,3.0,0.0,2105.0,0,0,0,1.0,0.0,1.25
95.0,4,3,0.0,3.0,1.0,3240.0,0,0,0,1.0,1.0,6.5
36.0,2,2,3.0,4.0,0.0,1161.0,0,0,0,1.0,0.0,1.25
52.0,4,4,4.0,2.0,0.0,2801.0,0,0,0,1.0,0.0,5.8
83.0,3,4,3.0,3.0,0.0,2127.0,1,1,2,0.0,2.0,2.5
105.0,4,4,4.0,3.0,0.0,2726.0,1,0,0,2.0,0.0,1.88
32.0,9,9,4.0,3.0,1.0,2300.5,1,0,2,0.0,2.0,7.5
6.0,2,2,2.0,3.0,0.0,828.0,0,0,0,2.0,2.0,0.96
10.0,3,3,4.0,4.0,0.0,2224.0,1,0,0,1.0,2.0,3.2
10.0,2,2,4.0,3.0,0.0,940.0,0,0,0,1.0,1.0,0.95
10.0,3,4,4.0,3.0,0.0,1186.0,1,0,0,0.0,2.0,1.25
100.0,3,3,1.0,3.0,0.0,1747.0,0,0,1,2.0,2.0,2.2
49.0,2,3,1.0,0.0,1.0,675.0,0,0,0,1.0,1.0,0.8
11.0,2,2,2.0,3.0,0.0,543.0,0,0,0,1.0,1.0,0.27
75.0,3,3,3.0,4.0,0.0,1866.67,0,0,0,2.0,0.0,2.8
113.0,2,2,0.0,3.0,0.0,1081.0,0,0,0,2.0,1.0,0.75
41.0,5,5,4.0,1.0,1.0,4770.0,1,1,2,2.0,2.0,8.5
52.0,4,4,4.0,0.0,1.0,540.0,0,0,1,1.0,2.0,1.65
13.0,5,5,2.0,3.0,1.0,2430.0,1,0,0,2.0,1.0,6.2
7.0,4,4,3.0,3.0,0.0,2602.0,1,1,0,1.0,0.0,2.45
75.0,4,4,4.0,3.0,0.0,2194.0,1,0,1,0.0,1.0,2.79
93.0,1,1,1.0,3.0,0.0,761.0,0,0,0,2.0,0.0,0.85
70.0,4,5,3.0,0.0,0.0,2791.0,1,0,2,2.0,0.0,3.8
20.0,2,4,0.0,2.0,1.0,675.0,0,0,0,1.0,1.0,0.9
71.0,3,3,3.0,1.0,0.0,1137.0,0,0,0,1.0,1.0,1.9
109.0,2,2,2.0,1.0,0.0,695.0,0,0,0,1.0,0.0,0.45
77.0,3,3,3.0,3.0,0.0,2047.13,0,0,2,1.0,1.0,2.98
110.0,2,2,2.0,1.0,0.0,1235.0,0,0,2,2.0,1.0,1.15
94.0,3,4,4.0,3.0,0.0,2300.0,1,1,2,2.0,2.0,2.25
33.0,6,7,4.0,1.0,1.0,4518.0,1,1,2,2.0,2.0,17.3
91.0,2,2,3.0,3.0,0.0,1611.0,0,0,2,0.0,2.0,0.95
97.0,3,3,2.0,3.0,0.0,1200.0,1,1,2,0.0,2.0,1.12
100.0,3,4,4.0,3.0,0.0,1580.0,0,1,0,0.0,0.0,1.56
20.0,1,1,1.0,2.0,1.0,1800.0,1,0,0,1.0,1.0,1.7
33.0,4,4,4.0,3.0,1.0,9000.0,1,1,2,2.0,1.0,23.0
2.0,4,4,3.0,0.0,0.0,2233.0,0,0,0,1.0,2.0,0.9
17.0,4,5,4.0,3.0,0.0,2670.0,1,0,2,2.0,0.0,3.4
52.0,4,4,2.0,2.0,1.0,1935.0,1,0,2,2.0,1.0,5.25
23.0,4,3,1.0,2.0,1.0,1800.0,0,0,0,1.0,1.0,1.8
105.0,2,2,3.0,1.0,0.0,1350.0,0,0,0,2.0,2.0,0.7
105.0,4,4,4.0,0.0,0.0,2005.0,1,0,0,1.0,0.0,1.7
59.0,3,3,3.0,0.0,0.0,2000.0,0,1,2,2.0,2.0,2.35
45.0,2,3,4.0,1.0,0.0,1428.0,0,0,0,1.0,2.0,0.87
68.0,4,4,4.0,3.0,0.0,4254.0,1,1,2,0.0,0.0,5.0
19.0,4,4,4.0,3.0,0.0,2991.0,1,0,2,0.0,0.0,3.35
85.0,4,4,4.0,1.0,0.0,4000.0,1,1,2,0.0,1.0,5.0
45.0,2,3,3.0,3.0,0.0,1442.0,0,0,0,1.0,2.0,0.85
76.0,3,3,2.0,1.0,0.0,1950.13,1,0,1,2.0,0.0,2.8
59.0,3,3,3.0,0.0,1.0,2259.0,1,0,0,1.0,1.0,7.1
57.0,3,3,4.0,2.0,0.0,2061.09,0,0,2,2.0,2.0,2.51
57.0,3,3,1.0,2.0,1.0,1701.0,0,0,2,1.0,1.0,3.75
12.0,3,4,4.0,3.0,0.0,1500.29,1,0,0,2.0,0.0,1.7
6.0,3,3,3.0,3.0,0.0,1314.0,0,0,0,1.0,2.0,1.42
50.0,3,3,2.0,0.0,1.0,900.0,0,0,2,1.0,2.0,2.1
82.0,4,5,4.0,0.0,0.0,2114.0,1,0,2,2.0,2.0,2.0
99.0,2,2,3.0,3.0,0.0,1630.0,0,0,0,1.0,2.0,1.18
94.0,3,2,3.0,4.0,1.0,1095.0,0,0,0,2.0,2.0,0.75
71.0,2,2,2.0,1.0,0.0,1389.0,0,0,0,1.0,2.0,1.85
35.0,2,8,4.0,0.0,1.0,900.0,0,0,2,1.0,2.0,2.1
95.0,2,2,2.0,3.0,0.0,1299.0,0,0,2,2.0,0.0,1.0
103.0,3,3,2.0,1.0,0.0,1179.0,0,0,0,1.0,1.0,1.3
49.0,2,3,0.0,0.0,1.0,160.0,0,0,0,1.0,1.0,1.25
1.0,3,3,3.0,4.0,0.0,1430.0,0,0,0,1.0,2.0,1.45
39.0,3,2,2.0,2.0,0.0,1300.0,0,0,1,2.0,1.0,1.45
81.0,3,2,1.0,2.0,1.0,900.0,0,0,0,1.0,1.0,0.45
51.0,7,7,4.0,0.0,1.0,2475.0,1,1,1,0.0,2.0,7.0
94.0,2,2,1.0,3.0,0.0,547.0,0,0,2,1.0,0.0,0.48
91.0,3,3,3.0,3.0,0.0,1176.0,0,1,2,2.0,0.0,1.3
53.0,5,8,4.0,3.0,1.0,4500.0,1,1,1,0.0,2.0,17.0
48.0,2,2,4.0,0.0,1.0,900.0,1,1,0,1.0,2.0,1.7
107.0,4,5,4.0,0.0,0.0,1717.0,1,0,0,1.0,2.0,0.95
59.0,3,4,4.0,0.0,0.0,2450.0,1,0,2,0.0,2.0,3.1
113.0,3,3,3.0,1.0,0.0,2444.0,1,0,0,2.0,1.0,1.35
47.0,2,7,4.0,3.0,1.0,900.0,0,1,0,1.0,2.0,2.1
75.0,3,3,4.0,3.0,0.0,2380.11,1,0,2,1.0,2.0,4.7
13.0,3,4,4.0,3.0,0.0,1797.0,1,0,0,2.0,2.0,1.45
91.0,3,3,3.0,1.0,0.0,1650.0,1,0,0,2.0,2.0,1.85
66.0,4,5,2.0,2.0,1.0,2700.0,1,0,2,1.0,1.0,6.0
21.0,4,5,2.0,2.0,1.0,4950.0,0,0,0,1.0,1.0,4.5
7.0,3,4,3.0,4.0,0.0,2012.0,1,0,0,2.0,0.0,1.25
98.0,2,2,2.0,3.0,0.0,537.0,0,0,0,1.0,2.0,0.35
110.0,2,2,2.0,1.0,0.0,733.0,0,0,0,2.0,2.0,0.4
10.0,2,2,4.0,3.0,0.0,940.0,0,0,0,1.0,1.0,0.88
56.0,4,5,3.0,0.0,0.0,2167.0,0,0,2,1.0,1.0,2.5
91.0,3,4,3.0,4.0,0.0,1946.0,0,0,0,2.0,0.0,1.9
59.0,3,3,3.0,0.0,0.0,2600.0,1,0,2,0.0,2.0,2.92
59.0,5,5,3.0,0.0,1.0,3240.0,1,0,0,1.0,1.0,11.58
20.0,3,3,0.0,3.0,1.0,1160.0,0,0,0,1.0,1.0,0.7
89.0,4,3,3.0,3.0,0.0,1765.0,1,0,0,2.0,2.0,1.64
36.0,2,2,1.0,0.0,1.0,810.0,0,0,0,1.0,1.0,0.55
77.0,1,1,1.0,3.0,0.0,826.0,0,0,0,1.0,0.0,1.0
80.0,4,4,2.0,3.0,0.0,1819.0,0,0,2,0.0,0.0,1.85
106.0,4,4,4.0,3.0,0.0,2139.0,1,0,0,2.0,2.0,1.75
49.0,2,2,2.0,1.0,1.0,450.0,1,0,0,1.0,1.0,0.5
107.0,3,3,3.0,0.0,0.0,1304.0,0,0,0,2.0,1.0,0.65
12.0,3,3,4.0,3.0,0.0,2116.0,1,0,0,2.0,0.0,2.0
113.0,2,2,3.0,3.0,0.0,913.0,0,0,0,2.0,2.0,0.55
12.0,4,5,3.0,3.0,0.0,2343.0,0,0,0,2.0,0.0,3.95
6.0,2,2,2.0,3.0,0.0,1230.0,0,0,0,2.0,2.0,1.35
94.0,2,2,2.0,4.0,0.0,1194.0,0,0,0,1.0,2.0,0.89
73.0,4,4,4.0,4.0,0.0,3950.0,0,0,0,2.0,0.0,7.9
71.0,2,2,2.0,1.0,0.0,1150.0,0,0,0,2.0,2.0,1.57
13.0,3,3,2.0,0.0,0.0,1910.0,1,0,0,2.0,1.0,1.8
46.0,3,3,3.0,3.0,0.0,1692.0,0,0,0,1.0,0.0,1.5
13.0,4,4,4.0,3.0,1.0,2430.0,1,1,0,0.0,1.0,6.0
20.0,8,8,4.0,3.0,1.0,4800.0,1,0,1,2.0,2.0,3.5
52.0,5,5,4.0,3.0,1.0,2700.0,1,0,2,1.0,2.0,7.0
65.0,3,4,4.0,2.0,0.0,2200.0,0,0,2,0.0,2.0,2.1
91.0,3,4,3.0,1.0,0.0,1643.0,1,0,0,1.0,0.0,1.85
112.0,4,3,4.0,3.0,0.0,1833.0,0,0,2,1.0,2.0,1.5
75.0,3,3,3.0,3.0,0.0,1081.0,1,0,2,2.0,2.0,1.75
16.0,5,5,4.0,3.0,0.0,3511.0,1,0,0,2.0,2.0,4.25
74.0,1,1,0.0,4.0,0.0,693.0,0,0,0,1.0,2.0,0.7
46.0,3,3,2.0,4.0,0.0,778.0,0,0,0,1.0,1.0,0.5
41.0,3,3,0.0,4.0,0.0,1996.0,0,0,0,2.0,1.0,1.75
32.0,5,5,3.0,2.0,1.0,2700.0,1,1,0,2.0,2.0,9.0
59.0,5,6,0.0,0.0,1.0,3240.0,0,0,0,1.0,1.0,11.5
100.0,2,2,3.0,3.0,0.0,1339.0,0,0,0,1.0,0.0,1.23
82.0,3,3,3.0,3.0,0.0,1527.0,1,0,0,2.0,2.0,1.62
75.0,2,2,2.0,3.0,0.0,812.0,0,0,0,2.0,2.0,1.3
13.0,4,5,4.0,1.0,1.0,2430.0,1,1,0,2.0,2.0,6.44
105.0,4,3,4.0,0.0,0.0,2461.0,0,0,0,2.0,2.0,1.79
36.0,3,4,3.0,0.0,1.0,3500.0,0,0,2,1.0,2.0,0.9
19.0,3,2,2.0,3.0,0.0,1285.0,0,0,2,0.0,2.0,1.9
108.0,2,2,2.0,3.0,0.0,661.0,0,0,0,1.0,2.0,0.38
57.0,3,3,1.0,2.0,1.0,1386.0,0,0,2,2.0,1.0,2.75
111.0,3,5,3.0,3.0,0.0,1750.0,1,0,0,1.0,1.0,1.08
41.0,2,2,2.0,1.0,0.0,1492.0,0,0,0,2.0,1.0,1.2
49.0,3,3,2.0,3.0,1.0,1350.0,0,0,0,1.0,1.0,0.55
45.0,3,3,3.0,0.0,0.0,1537.0,0,0,2,2.0,2.0,0.9
6.0,3,4,4.0,3.0,0.0,1945.0,1,0,0,2.0,2.0,2.1
94.0,3,3,3.0,3.0,0.0,1650.0,0,0,2,2.0,2.0,1.45
105.0,3,3,3.0,3.0,0.0,1640.0,0,0,0,0.0,2.0,1.25
97.0,3,3,4.0,3.0,0.0,1719.0,0,0,0,2.0,2.0,1.8
52.0,3,3,4.0,2.0,1.0,60.0,0,0,1,1.0,2.0,1.9
82.0,3,5,3.0,3.0,0.0,1527.0,1,0,0,2.0,2.0,1.6
71.0,3,2,3.0,4.0,0.0,1534.0,0,0,0,2.0,2.0,2.1
68.0,3,3,1.0,4.0,0.0,2550.0,0,0,0,1.0,2.0,4.02
40.0,5,5,4.0,0.0,1.0,1620.0,0,1,2,2.0,2.0,4.25
89.0,3,3,4.0,3.0,0.0,1900.0,1,0,0,2.0,0.0,1.75
71.0,3,3,2.0,4.0,0.0,1778.0,0,0,0,1.0,1.0,2.2
80.0,3,3,2.0,3.0,0.0,1428.0,0,0,0,2.0,1.0,1.43
62.0,3,4,4.0,0.0,0.0,2217.0,1,0,2,1.0,2.0,6.0
105.0,2,2,2.0,2.0,0.0,1176.0,0,0,0,2.0,0.0,0.65
64.0,3,3,2.0,1.0,1.0,1620.0,1,0,2,2.0,2.0,1.64
29.0,2,2,2.0,1.0,0.0,1285.0,1,0,0,1.0,2.0,1.99
63.0,4,4,0.0,0.0,1.0,2430.0,0,0,0,1.0,1.0,5.7
75.0,3,3,3.0,0.0,0.0,3027.0,1,0,2,0.0,0.0,6.1
64.0,5,4,4.0,0.0,1.0,1548.0,1,1,2,2.0,1.0,3.1
65.0,1,1,1.0,0.0,0.0,839.0,0,0,0,2.0,1.0,0.65
83.0,2,2,2.0,3.0,0.0,842.0,0,0,2,1.0,2.0,0.85
6.0,2,2,1.0,4.0,0.0,817.0,0,0,0,2.0,2.0,1.1
89.0,3,3,3.0,3.0,0.0,1600.0,0,0,0,1.0,2.0,1.05
53.0,6,4,4.0,2.0,1.0,2475.0,1,1,2,2.0,2.0,7.35
82.0,4,5,4.0,0.0,0.0,2169.0,1,0,2,0.0,2.0,2.0
46.0,3,3,3.0,4.0,0.0,1389.0,0,0,0,1.0,1.0,1.1
81.0,4,5,4.0,2.0,1.0,3600.0,1,0,0,1.0,1.0,8.0
56.0,4,4,2.0,3.0,1.0,2340.0,1,0,2,1.0,1.0,5.5
78.0,3,3,3.0,1.0,0.0,1551.0,1,1,2,0.0,2.0,1.8
19.0,2,2,2.0,3.0,0.0,1430.0,0,0,0,2.0,2.0,1.75
7.0,3,4,4.0,3.0,0.0,1731.0,1,0,0,0.0,1.0,0.99
107.0,3,3,2.0,3.0,0.0,1596.0,0,0,0,1.0,2.0,0.71
45.0,2,2,4.0,3.0,0.0,1430.0,0,0,0,2.0,0.0,0.75
45.0,2,2,0.0,4.0,0.0,1578.0,1,0,0,2.0,0.0,0.95
94.0,4,4,4.0,3.0,0.0,3512.0,1,0,2,2.0,0.0,4.2
11.0,2,2,1.0,3.0,0.0,496.0,0,0,0,2.0,2.0,0.37
46.0,3,3,4.0,1.0,0.0,1983.0,0,0,2,1.0,0.0,1.98
113.0,2,2,2.0,3.0,0.0,1275.0,0,0,0,1.0,2.0,0.9
6.0,2,2,3.0,3.0,0.0,1100.0,0,0,0,1.0,2.0,1.28
52.0,4,4,2.0,2.0,1.0,3762.0,1,0,0,2.0,1.0,10.5
9.0,2,4,0.0,0.0,1.0,56.0,0,0,0,1.0,1.0,0.55
94.0,4,5,4.0,3.0,0.0,2577.0,1,0,1,0.0,2.0,3.5
79.0,3,3,4.0,3.0,0.0,1845.0,0,0,2,2.0,0.0,1.8
97.0,3,3,3.0,3.0,0.0,1600.0,1,0,2,0.0,2.0,1.72
31.0,3,4,4.0,2.0,0.0,3201.0,1,0,2,2.0,2.0,4.25
91.0,2,2,3.0,3.0,0.0,1450.0,0,0,0,2.0,2.0,0.9
84.0,3,3,4.0,3.0,0.0,1344.0,0,0,2,1.0,2.0,1.0
41.0,3,2,4.0,1.0,0.0,1409.0,0,0,0,1.0,0.0,1.3
21.0,2,4,3.0,0.0,1.0,785.0,1,0,0,1.0,2.0,0.9
19.0,4,4,4.0,4.0,0.0,2886.0,1,0,1,2.0,0.0,2.75
77.0,3,3,4.0,3.0,0.0,2095.0,1,0,2,0.0,0.0,2.87
35.0,2,6,3.0,3.0,1.0,1350.0,0,0,0,1.0,2.0,3.5
88.0,4,4,0.0,1.0,1.0,3111.0,0,0,0,1.0,0.0,1.75
52.0,6,7,4.0,3.0,1.0,11286.0,1,0,2,1.0,2.0,27.5
15.0,5,3,0.0,0.0,1.0,1300.0,0,0,0,1.0,1.0,0.95
105.0,4,4,4.0,3.0,0.0,2005.0,0,0,2,1.0,2.0,2.05
71.0,2,2,2.0,4.0,0.0,1278.0,0,0,0,1.0,2.0,1.47
6.0,3,4,4.0,0.0,0.0,1748.0,1,0,0,2.0,2.0,1.78
99.0,2,2,2.0,3.0,0.0,1934.0,0,0,2,1.0,0.0,1.25
60.0,4,4,3.0,3.0,0.0,2300.0,0,0,0,2.0,1.0,2.1
6.0,3,4,4.0,3.0,0.0,1400.0,1,0,2,0.0,2.0,1.35
31.0,8,11,4.0,2.0,1.0,5000.0,1,0,2,1.0,2.0,11.0
6.0,3,4,4.0,3.0,0.0,2250.0,1,0,0,2.0,0.0,2.05
99.0,3,3,2.0,3.0,0.0,1402.0,0,0,0,2.0,0.0,0.9
61.0,3,3,4.0,3.0,0.0,2556.0,0,0,2,2.0,2.0,1.4
41.0,3,3,4.0,1.0,0.0,2143.0,1,0,0,2.0,0.0,1.9
59.0,3,4,4.0,0.0,0.0,2470.0,1,0,2,0.0,2.0,2.65
113.0,2,2,2.0,1.0,0.0,640.0,0,0,0,1.0,1.0,0.27
78.0,2,2,2.0,3.0,0.0,581.0,0,0,0,2.0,1.0,0.62
7.0,2,2,0.0,3.0,0.0,750.0,0,0,0,1.0,2.0,0.5
107.0,3,3,4.0,3.0,0.0,1597.0,0,0,2,2.0,2.0,1.05
107.0,3,3,1.0,3.0,0.0,579.0,0,0,0,1.0,1.0,0.5
6.0,3,4,4.0,3.0,0.0,1186.0,1,0,2,1.0,0.0,2.2
65.0,1,1,1.0,2.0,0.0,672.0,0,0,0,2.0,1.0,0.58
109.0,2,2,3.0,1.0,0.0,896.0,0,0,0,1.0,0.0,0.56
35.0,2,2,2.0,2.0,0.0,1120.0,0,1,0,2.0,0.0,1.35
36.0,5,3,0.0,0.0,1.0,1755.0,0,0,0,1.0,1.0,0.68
52.0,7,8,4.0,2.0,1.0,9000.0,1,1,2,1.0,2.0,11.5
11.0,3,3,3.0,3.0,0.0,1547.0,0,0,0,2.0,2.0,1.3
10.0,3,4,4.0,3.0,0.0,1345.0,1,0,0,0.0,2.0,1.05
66.0,5,5,4.0,3.0,1.0,5580.0,1,1,2,0.0,2.0,9.25
113.0,2,2,0.0,3.0,0.0,567.0,0,0,0,1.0,2.0,0.3
60.0,6,3,4.0,3.0,1.0,900.0,0,0,0,2.0,2.0,2.25
103.0,3,3,2.0,1.0,0.0,1581.0,0,0,0,1.0,1.0,1.3
91.0,3,4,4.0,3.0,0.0,1416.0,1,0,2,2.0,0.0,1.5
109.0,2,2,2.0,1.0,0.0,717.0,0,0,0,2.0,2.0,0.36
91.0,3,4,4.0,1.0,0.0,1659.0,1,0,0,2.0,2.0,1.7
75.0,3,3,4.0,3.0,0.0,2800.0,1,0,2,0.0,0.0,5.0
56.0,4,5,4.0,3.0,0.0,4422.0,1,0,0,1.0,1.0,11.25
70.0,3,4,4.0,0.0,0.0,2037.0,1,0,2,0.0,2.0,2.65
113.0,2,2,2.0,3.0,0.0,534.0,0,0,0,2.0,2.0,0.29
107.0,3,2,3.0,3.0,0.0,1240.0,0,0,0,1.0,2.0,0.65
6.0,3,4,4.0,3.0,0.0,2000.0,1,0,0,2.0,0.0,2.22
20.0,6,6,2.0,2.0,1.0,2228.0,0,0,0,1.0,1.0,2.75
103.0,3,3,0.0,1.0,0.0,1423.0,0,0,0,2.0,2.0,1.25
71.0,3,3,3.0,4.0,0.0,1638.71,0,1,0,1.0,1.0,2.54
4.0,2,2,2.0,0.0,1.0,270.0,0,0,0,1.0,2.0,0.34
7.0,2,2,2.0,3.0,0.0,698.0,0,0,0,1.0,2.0,0.5
78.0,3,3,3.0,1.0,0.0,1584.0,0,0,0,1.0,0.0,2.0
105.0,3,3,4.0,3.0,0.0,1600.0,0,0,0,2.0,2.0,1.24
99.0,4,4,4.0,1.0,0.0,3151.0,0,0,0,1.0,0.0,2.7
105.0,3,3,4.0,3.0,0.0,1700.0,0,0,0,2.0,2.0,1.3
105.0,3,3,3.0,0.0,0.0,1550.0,0,0,0,1.0,0.0,1.7
99.0,3,4,3.0,3.0,0.0,2225.0,0,0,0,1.0,2.0,1.87
41.0,2,2,4.0,4.0,0.0,1539.0,0,0,0,1.0,0.0,1.25
56.0,4,4,4.0,0.0,0.0,3831.0,1,1,2,2.0,2.0,9.3
87.0,2,2,3.0,1.0,0.0,1281.0,0,0,2,1.0,0.0,1.47
113.0,3,3,3.0,3.0,0.0,1344.0,0,0,0,0.0,2.0,0.78
51.0,4,4,2.0,1.0,1.0,3240.0,1,0,2,1.0,2.0,11.0
31.0,7,5,4.0,2.0,1.0,540.0,0,0,0,1.0,2.0,1.6
79.0,2,2,3.0,1.0,0.0,1127.0,0,0,0,1.0,2.0,1.15
20.0,2,2,1.0,0.0,0.0,737.0,0,0,0,1.0,1.0,0.35
57.0,3,3,3.0,0.0,1.0,2000.0,1,1,0,1.0,1.0,4.05
107.0,4,4,2.0,3.0,0.0,2322.0,1,0,0,2.0,0.0,1.12
32.0,5,5,4.0,2.0,0.0,5778.0,1,0,1,1.0,1.0,8.0
103.0,3,3,3.0,4.0,0.0,1288.0,0,0,0,1.0,1.0,1.25
32.0,5,5,3.0,0.0,1.0,3618.0,1,0,0,1.0,2.0,10.5
71.0,2,2,2.0,1.0,0.0,1278.0,0,0,0,1.0,2.0,1.6
100.0,4,4,4.0,0.0,1.0,3400.0,1,1,2,2.0,2.0,2.5
77.0,4,5,4.0,3.0,1.0,2259.0,0,1,2,2.0,1.0,5.46
91.0,3,3,4.0,3.0,0.0,1154.0,0,0,2,2.0,0.0,1.2
77.0,4,4,0.0,0.0,1.0,2800.0,0,0,0,1.0,2.0,3.0
